_id,Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
3566,20210819,S92000003,Total,4549217,Dose 1,2421,0.0532179493745847,4071322,89.4950054042267,16 years and over
3567,20210819,S92000003,Total,,Dose 2,14048,,3535171,,All vaccinations
3568,20210819,S92000003,Total,4439078,Dose 2,14009,0.315583551359089,3526107,79.4333192613421,18 years and over
3569,20210819,S92000003,Total,2875396,Dose 2,1210,0.0420811602993118,2724101,94.7382899607567,40 years and over
3570,20210819,S92000003,Total,4549217,Dose 2,14048,0.308800393562233,3535080,77.7074384449016,16 years and over
3571,20210820,S92000003,AstraZeneca (Vaxzevria),,Dose 1,191,,2138730,,All vaccinations
3572,20210820,S92000003,AstraZeneca (Vaxzevria),,Dose 2,1073,,2051950,,All vaccinations
3573,20210820,S92000003,Moderna (Spikevax),,Dose 1,194,,177392,,All vaccinations
3574,20210820,S92000003,Moderna (Spikevax),,Dose 2,2312,,72805,,All vaccinations
3575,20210820,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,3595,,1762718,,All vaccinations
3576,20210820,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,11208,,1425009,,All vaccinations
3577,20210820,S92000003,Total,,Dose 1,3980,,4078840,,All vaccinations
3578,20210820,S92000003,Total,4439078,Dose 1,1339,0.0301639214269269,4034216,90.8795925640415,18 years and over
3579,20210820,S92000003,Total,2875396,Dose 1,266,0.00925089970216276,2823784,98.205047235233,40 years and over
3580,20210820,S92000003,Total,4549217,Dose 1,3550,0.0780354069722328,4074872,89.5730408111989,16 years and over
3581,20210820,S92000003,Total,,Dose 2,14593,,3549764,,All vaccinations
3582,20210820,S92000003,Total,4439078,Dose 2,14553,0.327838348413792,3540660,79.7611576097559,18 years and over
3583,20210820,S92000003,Total,2875396,Dose 2,1277,0.0444112741340671,2725378,94.7827012348908,40 years and over
3584,20210820,S92000003,Total,4549217,Dose 2,14593,0.320780477167829,3549673,78.0282189220695,16 years and over
3585,20210821,S92000003,AstraZeneca (Vaxzevria),,Dose 1,177,,2138907,,All vaccinations
3586,20210821,S92000003,AstraZeneca (Vaxzevria),,Dose 2,995,,2052945,,All vaccinations
3587,20210821,S92000003,Moderna (Spikevax),,Dose 1,140,,177532,,All vaccinations
3588,20210821,S92000003,Moderna (Spikevax),,Dose 2,2506,,75311,,All vaccinations
3589,20210821,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,3421,,1766139,,All vaccinations
3590,20210821,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,12061,,1437070,,All vaccinations
3591,20210821,S92000003,Total,,Dose 1,3738,,4082578,,All vaccinations
3592,20210821,S92000003,Total,4439078,Dose 1,1229,0.0276859293754244,4035445,90.9072784934169,18 years and over
3593,20210821,S92000003,Total,2875396,Dose 1,217,0.00754678659913278,2824001,98.2125940218321,40 years and over
3594,20210821,S92000003,Total,4549217,Dose 1,3165,0.0695724121315822,4078037,89.6426132233305,16 years and over
3595,20210821,S92000003,Total,,Dose 2,15562,,3565326,,All vaccinations
3596,20210821,S92000003,Total,4439078,Dose 2,15513,0.349464460863269,3556173,80.1106220706192,18 years and over
3597,20210821,S92000003,Total,2875396,Dose 2,1237,0.0430201613968998,2726615,94.8257213962877,40 years and over
3598,20210821,S92000003,Total,4549217,Dose 2,15562,0.342080846000532,3565235,78.37029976807,16 years and over
3599,20210822,S92000003,AstraZeneca (Vaxzevria),,Dose 1,110,,2139017,,All vaccinations
3600,20210822,S92000003,AstraZeneca (Vaxzevria),,Dose 2,755,,2053700,,All vaccinations
3601,20210822,S92000003,Moderna (Spikevax),,Dose 1,145,,177677,,All vaccinations
3602,20210822,S92000003,Moderna (Spikevax),,Dose 2,2451,,77762,,All vaccinations
3603,20210822,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2893,,1769032,,All vaccinations
3604,20210822,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,11078,,1448148,,All vaccinations
3605,20210822,S92000003,Total,,Dose 1,3148,,4085726,,All vaccinations
3606,20210822,S92000003,Total,4439078,Dose 1,1001,0.0225497276686735,4036446,90.9298282210856,18 years and over
3607,20210822,S92000003,Total,2875396,Dose 1,156,0.0054253396749526,2824157,98.2180193615071,40 years and over
3608,20210822,S92000003,Total,4549217,Dose 1,2415,0.0530860585458992,4080452,89.6956992818764,16 years and over
3609,20210822,S92000003,Total,,Dose 2,14284,,3579610,,All vaccinations
3610,20210822,S92000003,Total,4439078,Dose 2,14194,0.319751083445707,3570367,80.4303731540649,18 years and over
3611,20210822,S92000003,Total,2875396,Dose 2,872,0.0303262576702479,2727487,94.8560476539579,40 years and over
3612,20210822,S92000003,Total,4549217,Dose 2,14283,0.313966117685747,3579518,78.6842658857557,16 years and over
3613,20210823,S92000003,AstraZeneca (Vaxzevria),,Dose 1,168,,2139185,,All vaccinations
3614,20210823,S92000003,AstraZeneca (Vaxzevria),,Dose 2,927,,2054627,,All vaccinations
3615,20210823,S92000003,Moderna (Spikevax),,Dose 1,169,,177846,,All vaccinations
3616,20210823,S92000003,Moderna (Spikevax),,Dose 2,3131,,80893,,All vaccinations
3617,20210823,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2450,,1771482,,All vaccinations
3618,20210823,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,11153,,1459301,,All vaccinations
3619,20210823,S92000003,Total,,Dose 1,2787,,4088513,,All vaccinations
3620,20210823,S92000003,Total,4439078,Dose 1,1318,0.0296908502170946,4037764,90.9595190713026,18 years and over
3621,20210823,S92000003,Total,2875396,Dose 1,222,0.0077206756912787,2824379,98.2257400371984,40 years and over
3622,20210823,S92000003,Total,4549217,Dose 1,2408,0.0529321859124328,4082860,89.7486314677889,16 years and over
3623,20210823,S92000003,Total,,Dose 2,15211,,3594821,,All vaccinations
3624,20210823,S92000003,Total,4439078,Dose 2,15197,0.342345865515316,3585564,80.7727190195802,18 years and over
3625,20210823,S92000003,Total,2875396,Dose 2,1110,0.0386033784563935,2728597,94.8946510324143,40 years and over
3626,20210823,S92000003,Total,4549217,Dose 2,15211,0.334365232522432,3594729,79.0186311182782,16 years and over
3627,20210824,S92000003,AstraZeneca (Vaxzevria),,Dose 1,189,,2139374,,All vaccinations
3628,20210824,S92000003,AstraZeneca (Vaxzevria),,Dose 2,1010,,2055637,,All vaccinations
3629,20210824,S92000003,Moderna (Spikevax),,Dose 1,174,,178020,,All vaccinations
3630,20210824,S92000003,Moderna (Spikevax),,Dose 2,3612,,84505,,All vaccinations
3631,20210824,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2866,,1774348,,All vaccinations
3632,20210824,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,12028,,1471329,,All vaccinations
3633,20210824,S92000003,Total,,Dose 1,3229,,4091742,,All vaccinations
3634,20210824,S92000003,Total,4439078,Dose 1,1490,0.0335655286976259,4039254,90.9930846000003,18 years and over
3635,20210824,S92000003,Total,2875396,Dose 1,259,0.00900745497315848,2824638,98.2347474921715,40 years and over
3636,20210824,S92000003,Total,4549217,Dose 1,2883,0.0633735431833654,4085743,89.8120050109722,16 years and over
3637,20210824,S92000003,Total,,Dose 2,16650,,3611471,,All vaccinations
3638,20210824,S92000003,Total,4439078,Dose 2,16612,0.374221854177827,3602176,81.146940873758,18 years and over
3639,20210824,S92000003,Total,2875396,Dose 2,1177,0.0409334922911488,2729774,94.9355845247055,40 years and over
3640,20210824,S92000003,Total,4549217,Dose 2,16649,0.365975067797381,3611378,79.3846061860755,16 years and over
3641,20210825,S92000003,AstraZeneca (Vaxzevria),,Dose 1,228,,2139602,,All vaccinations
3642,20210825,S92000003,AstraZeneca (Vaxzevria),,Dose 2,941,,2056578,,All vaccinations
3643,20210825,S92000003,Moderna (Spikevax),,Dose 1,166,,178186,,All vaccinations
3644,20210825,S92000003,Moderna (Spikevax),,Dose 2,3160,,87665,,All vaccinations
3645,20210825,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2971,,1777319,,All vaccinations
3646,20210825,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,10486,,1481815,,All vaccinations
3647,20210825,S92000003,Total,,Dose 1,3365,,4095107,,All vaccinations
3648,20210825,S92000003,Total,4439078,Dose 1,1478,0.0332952022920075,4040732,91.0263798022923,18 years and over
3649,20210825,S92000003,Total,2875396,Dose 1,284,0.00987690043388806,2824922,98.2446243926054,40 years and over
3650,20210825,S92000003,Total,4549217,Dose 1,3021,0.0664070322431311,4088764,89.8784120432154,16 years and over
3651,20210825,S92000003,Total,,Dose 2,14587,,3626058,,All vaccinations
3652,20210825,S92000003,Total,4439078,Dose 2,14541,0.327568022008174,3616717,81.4745088957662,18 years and over
3653,20210825,S92000003,Total,2875396,Dose 2,1098,0.0381860446352433,2730872,94.9737705693407,40 years and over
3654,20210825,S92000003,Total,4549217,Dose 2,14583,0.32056065912002,3625961,79.7051668451956,16 years and over
3655,20210826,S92000003,AstraZeneca (Vaxzevria),,Dose 1,145,,2139747,,All vaccinations
3656,20210826,S92000003,AstraZeneca (Vaxzevria),,Dose 2,828,,2057406,,All vaccinations
3657,20210826,S92000003,Moderna (Spikevax),,Dose 1,151,,178337,,All vaccinations
3658,20210826,S92000003,Moderna (Spikevax),,Dose 2,2640,,90305,,All vaccinations
3659,20210826,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2187,,1779506,,All vaccinations
3660,20210826,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,7963,,1489778,,All vaccinations
3661,20210826,S92000003,Total,,Dose 1,2483,,4097590,,All vaccinations
3662,20210826,S92000003,Total,4439078,Dose 1,1171,0.0263793517482685,4041903,91.0527591540406,18 years and over
3663,20210826,S92000003,Total,2875396,Dose 1,212,0.00737289750698686,2825134,98.2519972901124,40 years and over
3664,20210826,S92000003,Total,4549217,Dose 1,2208,0.0485358249562507,4090972,89.9269478681716,16 years and over
3665,20210826,S92000003,Total,,Dose 2,11431,,3637489,,All vaccinations
3666,20210826,S92000003,Total,4439078,Dose 2,11402,0.256855139738477,3628119,81.7313640355047,18 years and over
3667,20210826,S92000003,Total,2875396,Dose 2,985,0.0342561511527456,2731857,95.0080267204935,40 years and over
3668,20210826,S92000003,Total,4549217,Dose 2,11431,0.25127401045059,3637392,79.9564408556462,16 years and over
3669,20210827,S92000003,AstraZeneca (Vaxzevria),,Dose 1,132,,2139879,,All vaccinations
3670,20210827,S92000003,AstraZeneca (Vaxzevria),,Dose 2,771,,2058177,,All vaccinations
3671,20210827,S92000003,Moderna (Spikevax),,Dose 1,169,,178506,,All vaccinations
3672,20210827,S92000003,Moderna (Spikevax),,Dose 2,2696,,93001,,All vaccinations
3673,20210827,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2239,,1781745,,All vaccinations
3674,20210827,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,7550,,1497328,,All vaccinations
3675,20210827,S92000003,Total,,Dose 1,2540,,4100130,,All vaccinations
3676,20210827,S92000003,Total,4439078,Dose 1,1109,0.0249826653192397,4043012,91.0777418193598,18 years and over
3677,20210827,S92000003,Total,2875396,Dose 1,201,0.00699034150426585,2825335,98.2589876316167,40 years and over
3678,20210827,S92000003,Total,4549217,Dose 1,2265,0.0497887878287626,4093237,89.9767366560004,16 years and over
3679,20210827,S92000003,Total,,Dose 2,11017,,3648506,,All vaccinations
3680,20210827,S92000003,Total,4439078,Dose 2,10977,0.24728107953949,3639096,81.9786451150442,18 years and over
3681,20210827,S92000003,Total,2875396,Dose 2,904,0.0314391478599817,2732761,95.0394658683534,40 years and over
3682,20210827,S92000003,Total,4549217,Dose 2,11017,0.242173543271293,3648409,80.1986143989175,16 years and over
3683,20210828,S92000003,AstraZeneca (Vaxzevria),,Dose 1,190,,2140069,,All vaccinations
3684,20210828,S92000003,AstraZeneca (Vaxzevria),,Dose 2,794,,2058971,,All vaccinations
3685,20210828,S92000003,Moderna (Spikevax),,Dose 1,116,,178622,,All vaccinations
3686,20210828,S92000003,Moderna (Spikevax),,Dose 2,3258,,96259,,All vaccinations
3687,20210828,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2798,,1784543,,All vaccinations
3688,20210828,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,10467,,1507795,,All vaccinations
3689,20210828,S92000003,Total,,Dose 1,3104,,4103234,,All vaccinations
3690,20210828,S92000003,Total,4439078,Dose 1,1295,0.0291727246063259,4044307,91.1069145439661,18 years and over
3691,20210828,S92000003,Total,2875396,Dose 1,232,0.00806845387557053,2825567,98.2670560854922,40 years and over
3692,20210828,S92000003,Total,4549217,Dose 1,2618,0.0575483649164241,4095855,90.0342850209168,16 years and over
3693,20210828,S92000003,Total,,Dose 2,14519,,3663025,,All vaccinations
3694,20210828,S92000003,Total,4439078,Dose 2,14483,0.326261444381018,3653579,82.3049065594252,18 years and over
3695,20210828,S92000003,Total,2875396,Dose 2,987,0.0343257067896039,2733748,95.0737915751431,40 years and over
3696,20210828,S92000003,Total,4549217,Dose 2,14519,0.319153823614042,3662928,80.5177682225315,16 years and over
3697,20210829,S92000003,AstraZeneca (Vaxzevria),,Dose 1,129,,2140198,,All vaccinations
3698,20210829,S92000003,AstraZeneca (Vaxzevria),,Dose 2,632,,2059603,,All vaccinations
3699,20210829,S92000003,Moderna (Spikevax),,Dose 1,141,,178763,,All vaccinations
3700,20210829,S92000003,Moderna (Spikevax),,Dose 2,2877,,99136,,All vaccinations
3701,20210829,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2137,,1786680,,All vaccinations
3702,20210829,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,9547,,1517342,,All vaccinations
3703,20210829,S92000003,Total,,Dose 1,2407,,4105641,,All vaccinations
3704,20210829,S92000003,Total,4439078,Dose 1,1033,0.0232705980836561,4045340,91.1301851420498,18 years and over
3705,20210829,S92000003,Total,2875396,Dose 1,185,0.00643389640939891,2825752,98.2734899819016,40 years and over
3706,20210829,S92000003,Total,4549217,Dose 1,2177,0.0478543890080425,4098032,90.0821394099248,16 years and over
3707,20210829,S92000003,Total,,Dose 2,13056,,3676081,,All vaccinations
3708,20210829,S92000003,Total,4439078,Dose 2,13025,0.293416786098375,3666604,82.5983233455236,18 years and over
3709,20210829,S92000003,Total,2875396,Dose 2,760,0.0264311420061793,2734508,95.1002227171492,40 years and over
3710,20210829,S92000003,Total,4549217,Dose 2,13056,0.286994443219569,3675984,80.8047626657511,16 years and over
3711,20210830,S92000003,AstraZeneca (Vaxzevria),,Dose 1,170,,2140368,,All vaccinations
3712,20210830,S92000003,AstraZeneca (Vaxzevria),,Dose 2,652,,2060255,,All vaccinations
3713,20210830,S92000003,Moderna (Spikevax),,Dose 1,215,,178978,,All vaccinations
3714,20210830,S92000003,Moderna (Spikevax),,Dose 2,3731,,102867,,All vaccinations
3715,20210830,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2358,,1789038,,All vaccinations
3716,20210830,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,7756,,1525098,,All vaccinations
3717,20210830,S92000003,Total,,Dose 1,2743,,4108384,,All vaccinations
3718,20210830,S92000003,Total,4439078,Dose 1,1372,0.0309073190423777,4046712,91.1610924610921,18 years and over
3719,20210830,S92000003,Total,2875396,Dose 1,219,0.00761634223599115,2825971,98.2811063241376,40 years and over
3720,20210830,S92000003,Total,4549217,Dose 1,2484,0.0546028030757821,4100516,90.1367422130006,16 years and over
3721,20210830,S92000003,Total,,Dose 2,12139,,3688220,,All vaccinations
3722,20210830,S92000003,Total,4439078,Dose 2,12094,0.272443962462475,3678698,82.870767307986,18 years and over
3723,20210830,S92000003,Total,2875396,Dose 2,832,0.0289351449330805,2735340,95.1291578620823,40 years and over
3724,20210830,S92000003,Total,4549217,Dose 2,12139,0.266837128235474,3688123,81.0715997939865,16 years and over
3725,20210831,S92000003,AstraZeneca (Vaxzevria),,Dose 1,168,,2140536,,All vaccinations
3726,20210831,S92000003,AstraZeneca (Vaxzevria),,Dose 2,710,,2060965,,All vaccinations
3727,20210831,S92000003,Moderna (Spikevax),,Dose 1,239,,179217,,All vaccinations
3728,20210831,S92000003,Moderna (Spikevax),,Dose 2,3527,,106394,,All vaccinations
3729,20210831,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,1944,,1790982,,All vaccinations
3730,20210831,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,6285,,1531383,,All vaccinations
3731,20210831,S92000003,Total,,Dose 1,2351,,4110735,,All vaccinations
3732,20210831,S92000003,Total,4439078,Dose 1,1202,0.0270776949627828,4047914,91.1881701560549,18 years and over
3733,20210831,S92000003,Total,2875396,Dose 1,230,0.00799889823871216,2826201,98.2891052223763,40 years and over
3734,20210831,S92000003,Total,4549217,Dose 1,2203,0.0484259159323462,4102719,90.185168128933,16 years and over
3735,20210831,S92000003,Total,,Dose 2,10522,,3698742,,All vaccinations
3736,20210831,S92000003,Total,4439078,Dose 2,10482,0.236130115307728,3689180,83.1068974232938,18 years and over
3737,20210831,S92000003,Total,2875396,Dose 2,846,0.0294220343910891,2736186,95.1585798964734,40 years and over
3738,20210831,S92000003,Total,4549217,Dose 2,10521,0.231270568099961,3698644,81.3028703620865,16 years and over
3739,20210901,S92000003,AstraZeneca (Vaxzevria),,Dose 1,136,,2140672,,All vaccinations
3740,20210901,S92000003,AstraZeneca (Vaxzevria),,Dose 2,502,,2061467,,All vaccinations
3741,20210901,S92000003,Moderna (Spikevax),,Dose 1,323,,179540,,All vaccinations
3742,20210901,S92000003,Moderna (Spikevax),,Dose 2,3345,,109739,,All vaccinations
3743,20210901,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2158,,1793140,,All vaccinations
3744,20210901,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,4422,,1535805,,All vaccinations
3745,20210901,S92000003,Total,,Dose 1,2617,,4113352,,All vaccinations
3746,20210901,S92000003,Total,4439078,Dose 1,1224,0.0275732933730833,4049138,91.215743449428,18 years and over
3747,20210901,S92000003,Total,2875396,Dose 1,200,0.00695556368583666,2826401,98.2960607860622,40 years and over
3748,20210901,S92000003,Total,4549217,Dose 1,2467,0.0542291123945066,4105186,90.2393972413275,16 years and over
3749,20210901,S92000003,Total,,Dose 2,8269,,3707011,,All vaccinations
3750,20210901,S92000003,Total,4439078,Dose 2,8231,0.185421387053798,3697411,83.2923188103476,18 years and over
3751,20210901,S92000003,Total,2875396,Dose 2,603,0.0209710245127975,2736789,95.1795509209862,40 years and over
3752,20210901,S92000003,Total,4549217,Dose 2,8269,0.18176754373335,3706913,81.4846379058198,16 years and over
3753,20210902,S92000003,AstraZeneca (Vaxzevria),,Dose 1,144,,2140816,,All vaccinations
3754,20210902,S92000003,AstraZeneca (Vaxzevria),,Dose 2,613,,2062080,,All vaccinations
3755,20210902,S92000003,Moderna (Spikevax),,Dose 1,446,,179986,,All vaccinations
3756,20210902,S92000003,Moderna (Spikevax),,Dose 2,3805,,113544,,All vaccinations
3757,20210902,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2397,,1795537,,All vaccinations
3758,20210902,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5278,,1541083,,All vaccinations
3759,20210902,S92000003,Total,,Dose 1,2987,,4116339,,All vaccinations
3760,20210902,S92000003,Total,4439078,Dose 1,1555,0.0350297967280593,4050693,91.2507732461561,18 years and over
3761,20210902,S92000003,Total,2875396,Dose 1,222,0.0077206756912787,2826623,98.3037814617534,40 years and over
3762,20210902,S92000003,Total,4549217,Dose 1,2845,0.0625382346016908,4108031,90.3019354759292,16 years and over
3763,20210902,S92000003,Total,,Dose 2,9696,,3716707,,All vaccinations
3764,20210902,S92000003,Total,4439078,Dose 2,9652,0.217432538919118,3707063,83.5097513492667,18 years and over
3765,20210902,S92000003,Total,2875396,Dose 2,765,0.0266050310983252,2737554,95.2061559520845,40 years and over
3766,20210902,S92000003,Total,4549217,Dose 2,9696,0.21313557915571,3716609,81.6977734849755,16 years and over
3767,20210903,S92000003,AstraZeneca (Vaxzevria),,Dose 1,145,,2140961,,All vaccinations
3768,20210903,S92000003,AstraZeneca (Vaxzevria),,Dose 2,560,,2062640,,All vaccinations
3769,20210903,S92000003,Moderna (Spikevax),,Dose 1,250,,180236,,All vaccinations
3770,20210903,S92000003,Moderna (Spikevax),,Dose 2,2330,,115874,,All vaccinations
3771,20210903,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,2153,,1797690,,All vaccinations
3772,20210903,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5179,,1546262,,All vaccinations
3773,20210903,S92000003,Total,,Dose 1,2548,,4118887,,All vaccinations
3774,20210903,S92000003,Total,4439078,Dose 1,1298,0.0292403062077305,4051991,91.2800135523638,18 years and over
3775,20210903,S92000003,Total,2875396,Dose 1,227,0.00789456478342461,2826850,98.3116760265369,40 years and over
3776,20210903,S92000003,Total,4549217,Dose 1,2434,0.0535037128367365,4110465,90.3554391887659,16 years and over
3777,20210903,S92000003,Total,,Dose 2,8069,,3724776,,All vaccinations
3778,20210903,S92000003,Total,4439078,Dose 2,8017,0.180600566153602,3715080,83.6903519154203,18 years and over
3779,20210903,S92000003,Total,2875396,Dose 2,724,0.0251791405427287,2738278,95.2313350926273,40 years and over
3780,20210903,S92000003,Total,4549217,Dose 2,8069,0.177371182777168,3724678,81.8751446677527,16 years and over
3781,20210904,S92000003,AstraZeneca (Vaxzevria),,Dose 1,218,,2141179,,All vaccinations
3782,20210904,S92000003,AstraZeneca (Vaxzevria),,Dose 2,821,,2063461,,All vaccinations
3783,20210904,S92000003,Moderna (Spikevax),,Dose 1,213,,180449,,All vaccinations
3784,20210904,S92000003,Moderna (Spikevax),,Dose 2,2597,,118471,,All vaccinations
3785,20210904,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,4320,,1802010,,All vaccinations
3786,20210904,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5903,,1552165,,All vaccinations
3787,20210904,S92000003,Total,,Dose 1,4751,,4123638,,All vaccinations
3788,20210904,S92000003,Total,4439078,Dose 1,1439,0.0324166414737475,4053430,91.3124301938375,18 years and over
3789,20210904,S92000003,Total,2875396,Dose 1,256,0.00890312151787093,2827106,98.3205791480547,40 years and over
3790,20210904,S92000003,Total,4549217,Dose 1,4335,0.0952911237252477,4114800,90.4507303124911,16 years and over
3791,20210904,S92000003,Total,,Dose 2,9321,,3734097,,All vaccinations
3792,20210904,S92000003,Total,4439078,Dose 2,9268,0.208782093939327,3724348,83.8991340093596,18 years and over
3793,20210904,S92000003,Total,2875396,Dose 2,916,0.0318564816811319,2739194,95.2631915743084,40 years and over
3794,20210904,S92000003,Total,4549217,Dose 2,9320,0.204870420558087,3733998,82.0800150883108,16 years and over
3795,20210905,S92000003,AstraZeneca (Vaxzevria),,Dose 1,153,,2141332,,All vaccinations
3796,20210905,S92000003,AstraZeneca (Vaxzevria),,Dose 2,683,,2064144,,All vaccinations
3797,20210905,S92000003,Moderna (Spikevax),,Dose 1,252,,180701,,All vaccinations
3798,20210905,S92000003,Moderna (Spikevax),,Dose 2,3520,,121991,,All vaccinations
3799,20210905,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,3883,,1805893,,All vaccinations
3800,20210905,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,5386,,1557551,,All vaccinations
3801,20210905,S92000003,Total,,Dose 1,4288,,4127926,,All vaccinations
3802,20210905,S92000003,Total,4439078,Dose 1,1337,0.0301188670259905,4054767,91.3425490608635,18 years and over
3803,20210905,S92000003,Total,2875396,Dose 1,189,0.00657300768311565,2827295,98.3271521557378,40 years and over
3804,20210905,S92000003,Total,4549217,Dose 1,4024,0.0884547824383845,4118824,90.5391850949295,16 years and over
3805,20210905,S92000003,Total,,Dose 2,9589,,3743686,,All vaccinations
3806,20210905,S92000003,Total,4439078,Dose 2,9511,0.214256203653101,3733859,84.1133902130127,18 years and over
3807,20210905,S92000003,Total,2875396,Dose 2,779,0.0270919205563338,2739973,95.2902834948647,40 years and over
3808,20210905,S92000003,Total,4549217,Dose 2,9589,0.210783526044152,3743587,82.290798614355,16 years and over
3809,20210906,S92000003,AstraZeneca (Vaxzevria),,Dose 1,136,,2141468,,All vaccinations
3810,20210906,S92000003,AstraZeneca (Vaxzevria),,Dose 2,464,,2064608,,All vaccinations
3811,20210906,S92000003,Moderna (Spikevax),,Dose 1,71,,180772,,All vaccinations
3812,20210906,S92000003,Moderna (Spikevax),,Dose 2,1790,,123781,,All vaccinations
3813,20210906,S92000003,Pfizer BioNTech (Comirnaty),,Dose 1,1895,,1807788,,All vaccinations
3814,20210906,S92000003,Pfizer BioNTech (Comirnaty),,Dose 2,3756,,1561307,,All vaccinations
3815,20210906,S92000003,Total,,Dose 1,2102,,4130028,,All vaccinations
3816,20210906,S92000003,Total,4439078,Dose 1,1251,0.0281815277857249,4056018,91.3707305886493,18 years and over
3817,20210906,S92000003,Total,2875396,Dose 1,183,0.00636434077254055,2827478,98.3335164965104,40 years and over
3818,20210906,S92000003,Total,4549217,Dose 1,2022,0.0444472092670013,4120846,90.5836323041965,16 years and over
3819,20210906,S92000003,Total,,Dose 2,6010,,3749696,,All vaccinations
3820,20210906,S92000003,Total,4439078,Dose 2,5972,0.134532441196122,3739831,84.2479226542088,18 years and over
3821,20210906,S92000003,Total,2875396,Dose 2,550,0.0191278001360508,2740523,95.3094112950008,40 years and over
